customer_id,cluster
19659,2
19660,2
19662,2
19663,2
19664,1
19665,2
19666,1
19667,3
19668,2
19669,1
19670,0
19671,2
19673,1
19675,2
19676,2
19678,3
19679,4
19680,2
19681,2
19682,1
19683,2
19684,2
19685,2
19686,1
19687,2
19688,2
19689,2
19690,2
19691,1
19692,2
19694,1
19695,2
19697,1
19698,2
19699,4
19700,2
19702,2
19703,0
19704,2
19705,3
19706,1
19707,3
19709,2
19710,4
19711,1
19712,1
19713,0
19714,0
19716,2
19717,2
19719,2
19720,1
19721,3
19722,3
19723,4
19724,1
19725,3
19727,2
19728,3
19729,1
19730,2
19731,3
19732,3
19734,0
19735,1
19736,2
19737,1
19738,1
19740,2
19741,3
19742,1
19743,1
19744,3
19745,2
19750,3
19751,2
19752,1
19754,4
19755,2
19756,1
19757,1
19758,2
19759,2
19760,0
19761,2
19762,2
19764,1
19765,2
19766,4
19769,2
19770,0
19772,1
19773,4
19774,0
19775,2
19776,1
19778,0
19779,3
19780,2
19781,2
19785,0
19786,2
19787,4
19788,2
19789,2
19790,2
19792,2
19793,2
19794,2
19795,2
19796,3
19797,1
19799,1
19800,1
19801,3
19802,1
19803,1
19804,1
19805,1
19806,1
19808,3
19809,2
19811,1
19813,2
19815,2
19816,2
19817,2
19818,2
19819,2
19820,2
19821,2
19822,2
19823,2
19824,4
19825,2
19826,3
19827,2
19828,2
19830,4
19831,0
19832,1
19833,1
19834,1
19835,0
19836,2
19837,1
19838,0
19840,1
19841,1
19842,3
19843,1
19844,2
19846,2
19847,3
19848,2
19849,3
19850,2
19851,4
19853,2
19855,3
19857,3
19858,3
19860,1
19861,0
19863,4
19864,2
19866,0
19867,2
19868,3
19869,3
19870,0
19871,1
19872,1
19873,2
19874,2
19875,2
19876,2
19877,4
19878,2
19879,2
19880,3
19881,3
19883,2
19884,0
19885,0
19886,2
19887,2
19888,2
19890,2
19891,2
19892,2
19893,2
19894,4
19895,2
19896,1
19897,2
19898,1
19899,3
19900,2
19902,3
19903,3
19904,3
19905,1
19906,2
19907,2
19909,2
19910,4
19912,2
19913,1
19914,0
19915,4
19916,1
19917,1
19918,0
19919,2
19920,3
19921,2
19922,2
19923,1
19924,2
19925,4
19926,1
19927,3
19928,2
19929,1
19930,0
19931,3
19932,2
19934,2
19935,0
19936,1
19937,3
19939,0
19940,2
19941,3
19944,3
19946,2
19947,2
19948,1
19949,1
19950,2
19953,1
19954,2
19955,0
19956,0
19957,0
19958,3
19959,3
19960,1
19961,1
19962,2
19963,2
19965,2
19966,2
19967,2
19969,1
19970,4
19972,4
19973,2
19974,4
19975,3
19976,1
19978,3
19979,2
19980,2
19982,1
19983,0
19984,2
19985,2
19986,0
19987,2
19989,2
19990,3
19991,2
19992,1
19993,0
19994,1
19995,3
19996,2
19997,1
19998,2
19999,1
20001,1
20002,2
20003,4
20004,3
20006,2
20007,3
20008,1
20009,3
20010,2
20012,3
20013,1
20014,2
20015,2
20016,2
20017,1
20018,2
20019,2
20020,2
20021,2
20022,1
20023,0
20025,1
20027,2
20029,4
20030,3
20031,2
20032,2
20033,2
20034,0
20035,2
20036,2
20037,0
20038,2
20039,4
20040,1
20041,1
20042,4
20043,2
20044,2
20045,3
20046,3
20047,0
20048,4
20049,2
20050,1
20051,3
20052,2
20053,1
20054,4
20056,4
20059,2
20060,3
20061,4
20062,2
20064,2
20065,0
20066,2
20068,2
20070,2
20072,2
20073,2
20074,0
20075,1
20077,2
20078,2
20079,2
20080,3
20081,1
20082,3
20083,1
20084,2
20085,2
20086,1
20087,3
20088,2
20089,1
20091,4
20092,2
20093,2
20095,2
20096,1
20097,0
20098,2
20099,1
20101,1
20102,3
20103,1
20104,2
20105,2
20106,2
20107,2
20108,2
20109,1
20110,2
20111,2
20112,1
20113,1
20114,2
20115,4
20116,1
20117,4
20118,0
20119,2
20120,1
20121,1
20122,3
20123,3
20124,1
20125,3
20126,2
20128,3
20129,2
20130,1
20131,0
20132,2
20133,4
20134,1
20135,3
20137,2
20139,2
20140,4
20141,1
20142,1
20144,2
20145,2
20146,2
20147,2
20148,0
20149,2
20150,2
20151,1
20152,1
20153,3
20154,1
20155,2
20156,3
20157,3
20160,2
20161,1
20162,3
20164,2
20165,2
20166,1
20167,4
20168,4
20169,2
20170,1
20171,1
20172,2
20173,1
20174,0
20175,2
20176,2
20177,3
20178,2
20179,2
20180,1
20181,2
20182,1
20183,2
20184,0
20187,2
20188,3
20189,1
20190,3
20192,2
20193,4
20195,2
20198,3
20199,1
20200,3
20201,2
20204,1
20205,1
20207,1
20208,1
20209,2
20211,2
20212,2
20213,2
20214,2
20215,1
20216,1
20217,3
20221,2
20223,1
20224,1
20225,2
20226,3
20227,3
20229,2
20230,3
20231,2
20232,1
20233,3
20234,2
20235,2
20236,3
20237,2
20238,2
20239,0
20240,2
20241,0
20243,2
20245,2
20246,1
20247,1
20248,3
20250,2
20252,3
20254,0
20255,2
20256,2
20257,1
20258,1
20259,2
20260,4
20261,0
20262,3
20263,2
20264,0
20265,2
20266,2
20268,3
20269,2
20271,0
20272,2
20273,3
20274,3
20275,0
20276,2
20277,2
20279,4
20280,1
20281,2
20283,4
20285,4
20287,2
20288,4
20289,1
20290,2
20291,2
20292,0
20293,2
20294,2
20295,1
20298,2
20300,0
20301,0
20302,0
20303,3
20304,2
20306,2
20307,4
20309,4
20310,4
20312,2
20313,2
20314,0
20315,3
20316,2
20317,1
20318,0
20319,2
20320,2
20321,2
20322,2
20323,3
20324,1
20325,0
20326,1
20327,0
20328,2
20329,1
20331,2
20332,4
20333,3
20334,1
20335,2
20337,4
20338,1
20339,4
20340,4
20341,1
20342,4
20343,2
20344,2
20345,1
20346,3
20347,3
20348,2
20349,1
20352,3
20353,1
20355,2
20356,1
20357,3
20358,3
20359,2
20360,3
20361,2
20364,2
20365,3
20366,3
20367,1
20369,2
20371,1
20372,4
20373,3
20374,1
20375,2
20378,1
20379,2
20380,1
20381,2
20383,2
20384,2
20385,2
20386,0
20387,2
20389,4
20390,4
20391,1
20392,3
20393,2
20394,2
20395,1
20396,4
20397,1
20398,1
20399,2
20400,3
20401,2
20402,2
20404,2
20405,2
20406,4
20407,0
20408,2
20410,2
20411,4
20413,1
20414,2
20415,2
20417,3
20419,2
20420,1
20421,0
20422,1
20423,2
20424,2
20425,3
20426,3
20428,1
20429,3
20430,2
20431,2
20433,3
20434,0
20436,0
20437,4
20438,4
20439,1
20440,0
20441,3
20442,1
20443,0
20444,2
20445,2
20446,0
20447,1
20448,4
20449,2
20450,4
20451,3
20452,2
20453,2
20454,2
20456,2
20457,2
20458,2
20459,1
20460,2
20461,2
20462,2
20463,2
20465,2
20466,2
20468,2
20469,2
20470,2
20471,2
20472,1
20473,2
20474,0
20475,4
20476,2
20477,0
20478,0
20479,2
20482,3
20483,1
20486,2
20487,0
20488,2
20489,3
20490,1
20492,3
20493,4
20494,4
20495,4
20496,3
20497,2
20498,1
20501,0
20502,2
20504,4
20505,1
20507,2
20509,4
20510,1
20511,3
20512,3
20513,4
20514,3
20516,3
20517,2
20518,2
20519,1
20520,2
20521,2
20522,3
20524,0
20525,2
20526,3
20527,3
20528,1
20529,1
20530,0
20533,2
20534,2
20535,2
20536,2
20537,1
20538,2
20539,3
20540,3
20541,2
20542,2
20543,2
20544,2
20545,2
20546,3
20547,2
20549,2
20551,2
20553,1
20554,2
20556,1
20557,1
20558,4
20559,2
20560,2
20561,4
20562,3
20563,2
20564,3
20565,1
20566,1
20567,2
20568,0
20569,2
20570,2
20571,3
20572,1
20574,1
20575,1
20576,3
20577,3
20578,3
20581,2
20583,2
20584,3
20585,2
20586,3
20587,0
20588,1
20589,4
20590,2
20591,0
20592,0
20593,2
20594,2
20595,0
20597,4
20598,2
20599,2
20600,1
20601,4
20603,1
20605,1
20606,3
20607,2
20609,0
20610,0
20613,2
20614,2
20615,4
20616,3
20617,1
20618,2
20619,4
20620,3
20623,2
20624,2
20625,4
20626,2
20627,3
20628,0
20629,2
20630,1
20631,2
20632,1
20633,3
20634,1
20635,4
20636,4
20638,4
20639,0
20640,2
20641,3
20642,2
20643,2
20644,2
20645,2
20647,2
20648,2
20649,2
20650,2
20653,0
20655,0
20657,0
20659,2
20660,2
20661,1
20662,3
20663,4
20664,4
20665,3
20666,3
20667,3
20668,0
20670,2
20671,2
20672,2
20674,2
20675,2
20676,2
20677,2
20678,2
20679,2
20680,3
20681,2
20682,4
20683,2
20684,2
20686,2
20689,3
20690,1
20691,3
20692,2
20693,0
20694,3
20695,2
20696,3
20697,4
20698,3
20699,0
20700,2
20701,2
20703,1
20704,2
20705,0
20707,2
20708,0
20710,2
20711,3
20713,1
20714,4
20715,3
20716,2
20717,1
20718,2
20719,1
20722,0
20723,2
20724,4
20725,4
20728,0
20729,2
20730,0
20731,2
20732,0
20733,1
20734,1
20735,2
20736,0
20737,1
20739,1
20741,4
20742,2
20743,2
20744,2
20745,3
20746,1
20747,3
20748,1
20750,1
20751,2
20752,2
20753,1
20754,1
20755,2
20756,2
20757,2
20759,3
20760,2
20761,2
20762,3
20763,2
20764,2
20765,2
20766,2
20767,2
20768,0
20769,4
20770,3
20772,2
20773,3
20774,1
20775,2
20776,0
20777,2
20778,1
20779,1
20780,3
20781,2
20782,2
20783,2
20784,3
20786,3
20787,4
20788,2
20789,3
20790,1
20791,0
20792,2
20793,1
20794,1
20795,3
20796,2
20797,2
20798,2
20799,3
20801,4
20802,2
20803,2
20804,2
20805,2
20806,1
20807,2
20808,2
20810,1
20811,4
20812,1
20814,1
20816,2
20817,4
20818,4
20819,1
20821,2
20822,1
20823,3
20824,2
20825,2
20826,2
20827,2
20828,4
20829,2
20830,2
20831,2
20832,2
20833,2
20835,2
20836,2
20837,2
20840,0
20841,2
20843,2
20845,0
20848,2
20849,1
20850,2
20851,0
20852,2
20853,2
20854,0
20855,3
20856,2
20857,0
20858,1
20859,0
20861,2
20864,4
20866,1
20867,2
20869,1
20870,0
20871,4
20872,2
20876,2
20877,3
20878,1
20879,3
20880,2
20881,2
20882,2
20883,2
20884,3
20885,0
20886,2
20887,1
20889,3
20890,2
20891,2
20892,3
20893,2
20894,1
20895,1
20897,3
20898,2
20899,2
20901,2
20902,4
20903,2
20904,0
20905,0
20906,2
20907,1
20909,3
20910,2
20911,1
20912,1
20913,2
20914,0
20915,2
20916,2
20918,2
20919,2
20920,1
20923,1
20925,0
20926,3
20927,0
20928,2
20929,2
20930,2
20931,1
20932,1
20933,1
20934,3
20935,1
20936,0
20938,1
20939,2
20940,2
20942,2
20943,2
20944,1
20945,2
20947,3
20948,3
20949,2
20952,4
20953,4
20954,2
20955,2
20956,1
20958,2
20959,2
20960,2
20961,3
20962,0
20963,2
20965,1
20966,3
20967,2
20968,2
20969,1
20970,2
20972,1
20974,3
20975,2
20976,2
20977,2
20978,1
20979,2
20980,1
20981,0
20982,1
20983,2
20984,1
20985,2
20986,3
20987,3
20988,3
20989,0
20990,4
20991,2
20992,1
20993,2
20994,2
20995,0
20996,1
20997,0
20998,3
20999,2
21000,2
21001,2
21002,1
21003,2
21004,2
21006,2
21008,1
21011,2
21013,1
21014,1
21015,1
21016,2
21018,2
21020,1
21022,2
21023,3
21024,2
21025,1
21026,4
21028,0
21030,1
21031,1
21032,3
21034,0
21035,4
21039,2
21040,2
21041,1
21043,1
21044,1
21046,2
21047,3
21048,3
21049,1
21050,0
21051,2
21052,2
21053,3
21054,2
21055,1
21056,2
21057,4
21058,2
21059,1
21060,1
21061,0
21062,0
21063,1
21065,0
21066,2
21067,0
21068,2
21069,4
21070,2
21071,1
21072,2
21073,1
21074,3
21076,2
21077,0
21078,3
21079,0
21080,2
21081,2
21082,2
21084,3
21085,2
21086,1
21087,3
21089,3
21090,2
21091,0
21092,1
21093,2
21094,0
21095,2
21096,2
21097,3
21098,2
21100,1
21102,3
21103,3
21105,3
21107,1
21108,2
21110,3
21111,2
21112,3
21113,2
21114,3
21115,2
21116,2
21117,2
21118,2
21119,2
21122,1
21123,2
21124,3
21125,2
21126,3
21129,1
21130,0
21131,4
21132,2
21133,1
21135,3
21136,1
21137,1
21138,1
21139,4
21140,1
21141,0
21142,4
21143,1
21144,2
21145,0
21147,2
21148,2
21150,3
21151,2
21152,1
21153,2
21154,2
21155,2
21156,3
21157,2
21158,0
21159,2
21160,2
21161,0
21162,1
21163,4
21164,3
21165,0
21166,3
21167,2
21168,1
21169,0
21170,2
21171,2
21172,0
21173,4
21174,1
21175,2
21176,2
21177,4
21180,1
21181,2
21182,3
21183,3
21184,0
21185,2
21186,2
21187,3
21188,0
21190,2
21191,1
21192,0
21193,1
21194,2
21195,3
21196,0
21197,2
21198,1
21199,2
21200,1
21201,3
21203,2
21204,4
21205,0
21206,0
21207,1
21208,1
21209,0
21210,4
21211,1
21212,2
21213,0
21215,3
21216,3
21217,4
21218,1
21220,1
21221,2
21222,2
21223,2
21224,4
21225,1
21226,2
21227,2
21228,0
21229,2
21230,2
21231,2
21232,1
21233,2
21237,2
21238,3
21239,2
21242,2
21243,1
21244,4
21245,3
21246,0
21247,2
21248,1
21250,4
21251,1
21254,1
21255,4
21256,3
21257,2
21258,0
21260,3
21261,4
21262,0
21263,0
21267,2
21268,3
21269,4
21270,2
21271,2
21272,1
21273,1
21274,2
21275,1
21276,3
21277,2
21279,4
21280,3
21281,4
21282,0
21284,2
21285,2
21286,1
21288,2
21289,3
21290,1
21291,3
21292,1
21293,1
21294,2
21295,0
21296,2
21297,2
21298,0
21299,3
21300,2
21301,2
21302,2
21303,1
21304,1
21305,2
21306,2
21307,2
21308,1
21309,4
21310,2
21311,2
21312,3
21313,3
21314,3
21315,3
21316,1
21317,2
21318,1
21320,1
21322,1
21323,2
21324,3
21326,2
21328,2
21329,2
21331,2
21332,0
21333,3
21334,0
21335,2
21337,2
21338,1
21339,2
21340,2
21342,3
21343,3
21344,0
21345,2
21346,3
21347,1
21349,1
21350,2
21351,2
21352,2
21355,2
21356,4
21357,2
21358,4
21359,1
21360,1
21363,1
21364,3
21366,2
21368,1
21369,1
21370,2
21371,0
21372,4
21373,1
21374,1
21375,1
21376,1
21379,3
21380,2
21381,3
21382,2
21383,1
21384,3
21385,3
21386,3
21388,2
21389,0
21390,3
21391,2
21393,1
21394,1
21396,2
21397,1
21398,1
21399,2
21401,4
21402,2
21403,0
21404,1
21405,1
21406,1
21407,2
21408,2
21409,2
21410,3
21412,4
21413,2
21415,2
21416,2
21417,2
21418,1
21419,4
21420,2
21421,0
21422,3
21423,1
21424,2
21426,3
21427,1
21428,2
21430,1
21431,2
21432,2
21433,2
21434,2
21435,2
21436,3
21438,2
21441,2
21442,0
21443,0
21444,1
21445,2
21446,3
21447,2
21448,3
21449,2
21450,2
21451,3
21452,4
21453,2
21454,1
21455,1
21456,1
21457,1
21458,0
21460,2
21461,2
21462,3
21464,2
21465,3
21466,1
21467,4
21468,0
21469,2
21470,2
21472,3
21473,2
21474,2
21475,3
21476,2
21477,3
21479,2
21480,4
21483,3
21486,3
21487,0
21488,1
21490,1
21491,1
21492,3
21493,2
21495,3
21496,2
21497,3
21498,3
21499,4
21500,2
21501,3
21503,0
21504,2
21506,1
21507,1
21508,2
21510,2
21511,2
21512,2
21515,2
21516,1
21517,2
21519,3
21520,0
21521,2
21522,4
21523,1
21524,2
21525,2
21527,2
21528,1
21529,0
21531,2
21532,2
21533,3
21534,1
21535,2
21536,3
21537,1
21538,1
21539,1
21540,0
21542,1
21544,0
21545,3
21546,3
21547,2
21548,2
21549,4
21550,2
21551,2
21552,2
21553,0
21554,3
21555,3
21556,2
21558,2
21559,3
21560,1
21561,2
21562,3
21563,3
21564,1
21565,2
21567,2
21568,4
21569,2
21571,3
21572,0
21573,2
21574,1
21575,2
21576,2
21577,3
21578,2
21579,2
21580,1
21581,3
21582,0
21583,2
21584,2
21585,2
21586,1
21587,0
21588,3
21589,2
21590,1
21592,1
21593,1
21594,1
21595,2
21596,1
21597,1
21598,1
21599,0
21601,0
21602,2
21603,2
21604,4
21606,1
21607,4
21608,2
21609,2
21610,0
21611,3
21612,1
21613,2
21615,2
21616,0
21617,0
21619,2
21620,2
21622,2
21624,2
21625,1
21626,1
21627,2
21628,2
21629,2
21630,1
21631,2
21632,3
21634,0
21635,2
21636,2
21637,3
21639,2
21640,3
21642,2
21643,3
21644,2
21645,2
21646,2
21647,3
21648,3
21649,3
21650,2
21651,3
21652,4
21653,2
21654,2
21660,1
21661,4
21662,1
21663,2
21664,4
21666,0
21667,2
21668,2
21669,2
21670,1
21672,1
21673,0
21674,2
21675,2
21676,3
21677,3
21678,4
21679,3
21680,0
21681,1
21683,2
21684,2
21685,1
21686,3
21687,3
21688,2
21689,3
21690,1
21691,2
21692,2
21693,1
21694,1
21695,2
21696,2
21697,3
21698,2
21700,2
21702,2
21703,2
21704,3
21705,2
21706,4
21707,3
21708,4
21709,4
21710,2
21711,1
21713,1
21714,3
21715,2
21716,3
21717,1
21718,2
21719,2
21721,4
21722,4
21724,3
21725,1
21727,2
21728,1
21729,3
21732,2
21733,2
21734,2
21735,2
21736,2
21737,2
21738,1
21740,2
21741,0
21742,2
21743,0
21744,2
21745,3
21746,1
21747,1
21748,1
21749,2
21750,2
21751,4
21752,2
21753,3
21755,1
21756,4
21757,1
21758,2
21759,3
21760,2
21761,3
21762,2
21763,4
21764,1
21765,3
21766,2
21768,0
21769,2
21770,2
21771,2
21772,3
21773,3
21774,2
21775,1
21776,0
21777,2
21778,2
21779,1
21780,4
21781,1
21782,4
21783,2
21784,2
21786,2
21787,2
21788,2
21789,2
21790,1
21791,2
21792,1
21793,2
21794,0
21795,1
21797,2
21798,2
21799,1
21800,4
21801,3
21802,3
21804,2
21806,2
21807,3
21808,2
21809,0
21810,3
21811,2
21812,3
21813,3
21814,2
21815,3
21816,3
21817,1
21818,0
21819,3
21821,2
21822,4
21823,2
21824,4
21825,2
21826,1
21828,1
21829,3
21831,2
21832,2
21833,0
21835,3
21836,2
21837,0
21838,1
21839,2
21840,2
21841,2
21842,2
21843,4
21844,2
21845,2
21849,2
21850,4
21851,0
21852,3
21853,1
21854,3
21855,2
21856,3
21857,2
21858,2
21860,3
21861,3
21862,2
21863,3
21864,1
21867,1
21868,2
21870,2
21873,3
21874,2
21875,1
21876,1
21877,1
21878,4
21880,3
21881,3
21883,2
21884,2
21885,2
21886,2
21887,4
21889,3
21890,1
21891,1
21892,2
21893,3
21894,2
21895,2
21896,2
21897,4
21899,2
21900,4
21901,3
21902,2
21903,2
21904,0
21905,3
21907,0
21908,1
21909,4
21910,3
21911,0
21912,3
21914,1
21915,3
21916,3
21917,2
21918,1
21920,3
21921,1
21923,2
21924,2
21926,2
21927,2
21929,0
21930,2
21933,2
21934,2
21935,1
21936,1
21937,2
21938,2
21939,2
21940,2
21941,2
21942,0
21943,2
21944,2
21945,2
21946,0
21947,1
21948,2
21949,3
21950,3
21952,3
21953,2
21954,2
21955,2
21956,1
21959,3
21960,2
21961,2
21962,3
21963,3
21964,4
21966,0
21967,3
21968,1
21970,2
21971,3
21972,1
21973,2
21974,2
21975,3
21976,3
21977,3
21982,0
21983,0
21984,1
21986,2
21987,0
21988,1
21990,3
21991,3
21993,0
21994,2
21995,4
21996,2
21997,2
21998,2
22000,0
22001,2
22002,1
22003,2
22004,1
22005,1
22006,1
22007,2
22008,2
22009,2
22010,1
22011,4
22012,1
22013,4
22014,2
22015,2
22016,2
22017,3
22018,2
22019,2
22020,3
22021,2
22023,0
22027,0
22029,2
22031,1
22032,2
22034,2
22035,2
22036,2
22037,3
22038,4
22039,4
22040,2
22041,2
22042,1
22043,1
22044,2
22045,0
22046,3
22047,2
22048,1
22049,3
22051,2
22052,4
22053,2
22054,2
22055,1
22056,2
22057,1
22058,2
22059,2
22060,0
22062,3
22063,4
22064,2
22065,2
22066,2
22067,1
22070,1
22071,3
22072,2
22073,1
22074,4
22075,2
22076,1
22077,2
22078,1
22080,1
22081,2
22082,2
22083,0
22086,1
22087,2
22088,1
22089,1
22090,4
22091,0
22092,4
22093,3
22095,1
22096,1
22098,2
22099,3
22100,2
22101,3
22102,1
22106,2
22107,3
22108,1
22109,4
22110,2
22111,1
22112,2
22114,2
22116,1
22117,1
22118,3
22119,4
22121,1
22122,1
22125,2
22126,3
22127,2
22128,0
22129,0
22131,1
22132,2
22133,3
22134,2
22135,2
22136,2
22137,3
22138,2
22140,1
22141,2
22142,2
22143,2
22144,1
22145,4
22149,1
22150,2
22151,2
22152,2
22153,1
22154,3
22156,0
22157,0
22158,1
22159,3
22160,2
22161,1
22162,0
22163,0
22164,0
22165,3
22166,2
22168,2
22171,2
22172,1
22173,1
22176,2
22177,2
22179,2
22180,3
22181,2
22182,2
22183,3
22184,1
22185,3
22188,3
22190,2
22192,2
22193,3
22194,4
22196,3
22197,1
22198,4
22199,0
22200,1
22202,1
22203,2
22204,2
22205,0
22206,2
22207,3
22208,1
22209,0
22210,1
22211,1
22212,2
22213,1
22215,2
22216,3
22217,1
22218,2
22219,0
22220,0
22221,2
22222,2
22223,2
22224,2
22225,2
22227,2
22228,2
22229,2
22230,2
22231,1
22232,1
22235,1
22236,1
22237,1
22238,2
22240,2
22241,0
22242,1
22243,0
22244,0
22245,3
22248,1
22249,0
22250,1
22251,4
22254,2
22255,3
22257,0
22258,1
22259,1
22260,1
22261,3
22263,2
22264,2
22265,1
22266,1
22267,2
22268,1
22269,2
22270,2
22271,1
22273,4
22274,2
22275,4
22276,0
22277,2
22278,2
22279,1
22280,2
22281,2
22282,2
22284,0
22285,0
22288,1
22289,1
22290,0
22291,0
22293,1
22294,3
22296,2
22297,3
22298,3
22300,3
22301,3
22302,3
22303,2
22304,2
22305,2
22307,2
22308,0
22309,3
22310,2
22313,3
22314,2
22315,3
22316,1
22318,1
22320,3
22322,2
22323,3
22324,1
22326,2
22327,2
22328,1
22329,4
22330,2
22331,2
22332,1
22333,1
22334,2
22335,2
22337,2
22338,2
22339,3
22340,4
22341,2
22342,2
22343,3
22344,3
22345,2
22348,3
22350,1
22351,3
22352,3
22353,0
22354,2
22355,0
22356,2
22357,3
22358,2
22360,3
22361,1
22362,1
22363,1
22364,3
22365,2
22366,2
22367,1
22368,0
22369,1
22371,0
22372,3
22373,1
22374,0
22376,4
22377,2
22378,1
22379,2
22380,2
22381,2
22382,4
22383,0
22384,3
22386,0
22387,4
22388,2
22389,2
22390,3
22391,1
22393,2
22394,2
22395,4
22396,1
22398,2
22399,2
22400,1
22401,2
22402,2
22403,1
22404,3
22405,2
22406,1
22408,2
22409,2
22410,2
22411,2
22413,2
22414,0
22416,2
22417,1
22418,3
22419,2
22420,2
22421,2
22422,2
22424,2
22425,1
22426,2
22427,2
22428,3
22429,1
22432,1
22434,1
22435,4
22436,1
22438,1
22439,3
22440,2
22441,0
22442,2
22443,1
22444,1
22445,2
22446,4
22447,4
22448,1
22449,3
22450,1
22451,0
22452,3
22453,2
22454,0
22455,2
22456,2
22458,1
22459,3
22460,2
22461,1
22462,3
22463,1
22464,3
22467,2
22468,2
22472,2
22473,2
22474,4
22475,2
22476,2
22477,1
22478,2
22479,2
22480,2
22481,2
22483,3
22487,2
22488,2
22489,2
22490,3
22491,0
22492,1
22494,4
22495,2
22496,3
22498,2
22499,3
22500,2
22501,2
22502,3
22503,1
22504,2
22505,1
22506,2
22507,3
22508,3
22509,4
22510,3
22511,4
22512,2
22513,2
22514,2
22515,0
22516,2
22517,2
22520,1
22524,2
22525,1
22526,1
22527,2
22528,2
22529,2
22530,1
22531,2
22532,3
22534,1
22536,2
22537,2
22538,4
22539,3
22542,2
22543,2
22544,2
22547,1
22548,2
22549,3
22550,2
22551,3
22553,1
22554,2
22555,2
22556,2
22557,1
22558,2
22559,3
22560,2
22561,1
22562,1
22563,0
22564,1
22566,2
22567,2
22569,1
22570,3
22571,2
22572,3
22573,2
22574,1
22575,1
22576,1
22578,3
22580,2
22581,2
22582,1
22583,2
22584,4
22585,2
22587,3
22588,0
22590,2
22591,2
22592,2
22593,1
22594,1
22595,1
22596,2
22598,4
22599,0
22601,2
22602,1
22603,0
22604,3
22605,2
22606,1
22607,3
22608,2
22609,3
22610,1
22611,3
22612,4
22613,2
22614,2
22615,2
22616,0
22617,2
22618,3
22619,2
22620,2
22621,1
22622,3
22623,2
22624,1
22625,2
22626,3
22627,2
22628,1
22630,1
22631,1
22633,4
22634,2
22635,2
22636,2
22637,2
22639,2
22641,3
22642,2
22644,3
22645,0
22647,2
22648,1
22649,2
22650,4
22651,2
22652,3
22653,2
22654,2
22656,1
22657,3
22658,4
22660,0
22661,3
22663,2
22664,2
22666,2
22668,3
22669,1
22670,2
22671,2
22672,2
22673,2
22674,1
22675,2
22676,0
22677,1
22678,0
22679,2
22680,2
22682,1
22683,3
22684,0
22685,3
22686,2
22687,2
22689,1
22690,2
22691,2
22692,2
22694,1
22696,2
22697,1
22701,0
22702,1
22703,2
22704,0
22705,1
22706,2
22709,2
22710,2
22711,1
22712,2
22714,2
22715,2
22716,3
22717,2
22718,1
22719,2
22720,2
22723,2
22724,2
22725,2
22726,2
22728,1
22729,2
22730,2
22731,2
22732,2
22733,2
22735,2
22736,3
22739,2
22740,4
22741,2
22742,1
22744,2
22745,2
22746,2
22748,0
22750,3
22752,2
22753,2
22754,3
22755,1
22756,1
22757,2
22758,4
22759,4
22760,2
22761,2
22763,0
22765,1
22766,2
22767,3
22768,2
22770,1
22772,4
22773,0
22774,2
22775,0
22776,1
22777,3
22778,1
22779,1
22780,3
22782,0
22784,2
22785,2
22786,2
22787,1
22788,2
22790,0
22791,2
22793,0
22794,2
22795,1
22796,2
22797,2
22799,2
22800,4
22801,1
22802,4
22803,2
22804,0
22805,1
22806,2
22807,2
22808,3
22809,1
22810,2
22811,4
22812,1
22813,1
22814,2
22815,1
22816,1
22817,2
22818,1
22819,1
22820,2
22821,1
22822,2
22823,2
22824,2
22825,0
22826,1
22827,2
22828,1
22829,4
22830,2
22831,2
22832,1
22833,2
22834,2
22835,4
22836,2
22837,2
22838,2
22839,2
22840,1
22841,2
22842,3
22843,0
22844,2
22845,0
22846,3
22847,2
22848,4
22850,0
22851,4
22852,1
22853,2
22854,4
22855,2
22856,3
22857,3
22859,0
22860,2
22861,1
22862,4
22863,3
22866,1
22867,1
22868,3
22869,1
22870,1
22871,1
22872,3
22873,2
22874,2
22875,3
22877,2
22878,2
22879,2
22880,1
22881,3
22882,3
22883,2
22884,2
22886,1
22887,3
22890,2
22892,2
22893,1
22895,2
22896,0
22897,2
22898,1
22899,1
22900,0
22901,2
22902,3
22903,0
22904,2
22905,0
22906,1
22907,2
22908,0
22909,2
22910,2
22913,2
22914,2
22915,1
22916,1
22917,2
22918,1
22919,3
22920,4
22921,2
22922,0
22923,2
22924,3
22925,1
22926,1
22927,2
22929,0
22930,4
22931,3
22932,2
22933,4
22935,2
22936,2
22937,0
22941,3
22942,0
22943,2
22944,1
22945,2
22946,1
22947,1
22948,1
22950,3
22951,2
22952,2
22953,1
22955,3
22956,2
22957,1
22958,1
22959,2
22960,3
22961,1
22962,2
22963,2
22964,2
22965,4
22968,2
22969,4
22970,0
22971,1
22972,2
22973,1
22976,1
22977,2
22978,4
22979,2
22980,2
22981,2
22982,1
22983,2
22984,2
22985,3
22986,3
22987,1
22990,0
22992,2
22993,2
22994,2
22995,2
22996,0
22997,3
22998,1
22999,3
23001,2
23002,2
23003,2
23004,3
23005,2
23008,2
23009,0
23010,2
23011,1
23012,2
23013,2
23014,2
23015,2
23016,3
23018,4
23019,1
23020,2
23021,1
23022,2
23023,2
23024,1
23026,3
23027,2
23028,4
23030,3
23032,2
23033,2
23034,0
23035,2
23037,2
23040,2
23041,2
23042,4
23043,2
23044,1
23045,1
23046,0
23048,0
23049,1
23050,2
23051,2
23052,2
23053,1
23054,3
23055,2
23056,2
