customer_id,customer_gender,kids_home,teens_home,number_complaints,distinct_stores_visited,lifetime_spend_groceries,lifetime_spend_electronics,typical_hour,lifetime_spend_vegetables,lifetime_spend_nonalcohol_drinks,lifetime_spend_alcohol_drinks,lifetime_spend_meat,lifetime_spend_fish,lifetime_spend_hygiene,lifetime_spend_videogames,lifetime_spend_petfood,lifetime_total_distinct_products,percentage_of_products_bought_promotion,year_first_transaction,total_spend,age,has_loyalty_card
16252,0,4.0,6.0,1.0,2.0,37662.0,5068.0,6.0,1355.0,1238.5,1484.0,1684.0,1997.5,732.0,483.0,739.5,178.0,0.2476912852043951,2028.0,52578.0,25.0,1
16253,1,1.0,1.0,1.0,5.0,39047.0,2667.0,19.0,250.0,670.0,558.0,694.0,738.0,2185.0,69.0,191.0,179.0,0.4683214931983892,2006.0,58796.0,74.0,1
16255,1,2.0,1.0,1.0,6.0,9615.0,133.0,19.0,210.0,197.0,105.0,937.0,106.0,391.0,58.0,532.0,66.0,0.9325905565891772,2027.0,12284.0,26.0,1
16256,1,2.0,5.0,2.0,5.0,39047.0,6427.0,12.0,196.0,401.0,1910.5,1561.0,1861.0,692.0,253.0,535.0,345.0,0.1873246115190921,2027.0,61698.0,26.0,1
16257,1,6.0,2.0,0.0,6.0,35209.0,4605.0,10.0,471.0,806.0,1567.0,1219.0,1039.0,1071.0,648.0,526.0,245.0,0.1568533335626154,2015.0,46690.0,53.0,1
16258,1,1.0,1.0,1.0,1.0,6580.0,429.0,8.0,198.0,218.0,178.0,647.0,236.0,241.0,56.0,286.0,13.0,0.6095364026527724,2012.0,9069.0,85.0,1
16259,0,1.0,0.0,1.0,4.0,8686.0,484.0,14.0,375.0,146.0,113.0,863.0,342.0,493.0,134.0,142.0,59.0,0.5181738991247055,2007.0,11778.0,86.0,1
16260,0,0.0,0.0,1.0,1.0,14951.0,8297.0,22.0,114.0,634.0,1513.0,729.0,515.0,22.0,736.0,376.0,27.0,0.3669578326003639,2019.0,34743.0,43.0,1
16261,0,1.0,1.0,2.0,6.0,671.0,64.0,11.0,597.0,152.0,209.0,488.0,202.0,351.0,140.0,97.0,61.0,1.0,2021.0,2971.0,37.0,1
16262,0,2.0,0.0,2.0,2.0,9891.0,2044.0,10.0,60.0,168.0,578.0,583.0,386.0,1105.0,154.0,88.0,56.0,0.7930008590785791,2022.0,15057.0,31.0,0
16263,1,0.0,1.0,0.0,2.0,26581.0,707.0,12.0,437.0,403.0,294.0,936.0,1018.0,973.0,233.0,400.0,140.0,0.3006662318163231,2007.0,31982.0,85.0,1
16264,1,1.0,1.0,1.0,5.0,3122.0,2312.0,14.0,1114.0,440.0,500.0,325.0,30.0,634.0,241.0,151.0,150.0,0.4837107562277292,2013.0,8869.0,47.0,0
16265,1,0.0,0.0,1.0,1.0,9250.0,8297.0,8.0,184.0,844.0,1028.0,989.0,929.0,37.0,736.0,449.0,119.0,0.1840416088169747,2017.0,33592.0,82.0,1
16266,0,4.0,4.0,0.0,7.0,34341.0,5024.0,8.0,1101.0,1112.0,620.0,1975.0,458.0,460.0,512.0,215.0,104.0,0.1935022768540837,2011.0,46352.0,62.0,1
16267,0,1.0,3.0,0.0,10.0,26189.0,5333.0,10.0,132.0,852.0,1771.0,1459.0,1445.0,886.0,527.0,572.0,294.0,0.4071021798619388,2012.0,39166.0,37.0,1
16268,1,4.0,1.0,1.0,2.0,5468.0,1056.0,10.0,93.0,222.0,185.0,294.0,372.0,31.0,162.0,614.0,73.0,0.5981484606931379,2014.0,8497.0,35.0,0
16269,1,1.0,1.0,0.0,5.0,6945.0,1032.0,9.0,969.0,504.0,95.0,729.0,27.0,1268.0,188.0,327.0,81.0,-0.0469712389165112,2019.0,11028.0,72.0,1
16271,0,1.0,0.0,1.0,3.0,16859.0,1197.0,19.0,2122.0,356.0,1168.0,60.0,149.0,499.0,304.0,199.0,87.0,0.129879227482649,2014.0,22913.0,65.0,1
16272,1,1.0,2.0,0.0,4.0,16861.0,124.0,14.0,317.0,427.0,565.0,638.0,700.0,237.0,288.0,499.0,300.0,0.1903353003345001,2019.0,20656.0,76.0,0
16273,1,0.0,0.0,1.0,3.0,633.0,542.0,8.0,142.0,251.0,483.0,514.0,611.0,696.0,118.0,343.0,334.0,0.0354575250534967,2015.0,3850.0,36.0,0
16274,1,0.0,0.0,0.0,2.0,14873.0,903.0,7.0,474.0,278.0,141.0,520.0,885.0,841.0,104.0,331.0,156.0,0.1398760198442608,2008.0,19350.0,76.0,1
16277,1,0.0,1.0,0.0,3.0,5592.0,212.0,14.0,15.0,119.0,149.0,745.0,374.0,666.0,28.0,739.5,86.0,1.0,2019.0,8802.0,50.0,1
16278,1,0.0,0.0,1.0,6.0,14400.0,6216.0,18.0,644.0,194.0,306.0,832.0,1477.0,941.0,572.0,590.0,220.0,0.4785018646110015,2015.0,26172.0,83.0,0
16279,0,1.0,1.0,0.0,5.0,17184.0,1763.0,9.0,2056.0,553.0,469.0,53.0,103.0,650.0,198.0,215.0,41.0,0.1128336744399396,2017.0,23244.0,54.0,1
16280,1,1.0,0.0,1.0,4.0,15591.0,6464.0,8.0,353.0,867.0,934.0,1107.0,521.0,1755.0,282.0,496.0,373.0,0.2391593780456886,2011.0,28370.0,48.0,1
16281,0,0.0,1.0,0.0,1.0,16859.0,921.0,8.0,824.0,366.0,185.0,622.0,972.0,803.0,88.0,308.0,203.0,0.1221036259607991,2016.0,21948.0,29.0,1
16282,0,1.0,1.0,0.0,2.0,24023.0,553.0,7.0,220.0,351.0,94.0,653.0,1282.0,569.0,126.0,292.0,136.0,0.3006659879572214,2014.0,28163.0,79.0,1
16283,1,0.0,2.0,1.0,1.0,20275.0,1356.0,7.0,705.0,415.0,93.0,1294.0,517.0,917.0,169.0,420.0,193.0,0.096697729213691,2018.0,26161.0,75.0,1
16284,1,1.0,0.0,0.0,2.0,9369.0,1642.0,8.0,112.0,327.0,209.0,1033.0,469.0,644.0,213.0,471.0,191.0,0.1680614120601201,2012.0,14489.0,81.0,0
16285,0,1.0,1.0,4.0,6.0,4625.0,155.0,16.0,1101.0,125.0,202.0,1730.0,273.0,318.0,35.0,255.0,112.0,0.4381911310280746,2016.0,8819.0,37.0,1
16286,0,0.0,1.0,0.0,1.0,11633.0,859.0,14.0,677.0,107.0,483.0,868.0,765.0,1111.0,105.0,423.0,191.0,0.1774517594431261,2015.0,16548.0,41.0,1
16287,1,0.0,0.0,1.0,1.0,7405.0,8297.0,16.0,148.0,735.0,1191.0,936.0,1887.0,563.0,736.0,414.0,66.0,-0.0625885350852661,2018.0,23555.0,53.0,1
16288,1,2.0,1.0,3.0,2.0,39047.0,2257.0,7.0,435.0,401.0,418.0,1213.0,1185.0,616.0,144.0,587.0,100.0,0.0672670090807153,2018.0,46366.0,78.0,1
16289,0,1.0,1.0,1.0,2.0,15167.0,698.0,8.0,401.0,167.0,167.0,820.0,688.0,571.0,117.0,353.0,116.0,0.2002917913563501,2011.0,19149.0,52.0,1
16291,1,2.0,1.0,2.0,3.0,5753.0,907.0,7.0,101.0,321.0,458.0,306.0,360.0,223.0,149.0,331.0,70.0,0.2786446164330902,2013.0,8909.0,35.0,0
16292,0,0.0,1.0,1.0,7.0,26738.0,5446.0,13.0,461.0,502.0,112.0,309.0,637.0,577.0,383.0,106.0,115.0,0.6866550728571438,2016.0,35271.0,29.0,0
16294,0,1.0,1.0,0.0,5.0,19827.0,2907.0,19.0,2147.0,283.0,382.0,53.0,123.0,728.0,243.0,322.0,88.0,0.1334827238142063,2010.0,27015.0,79.0,1
16295,1,2.0,0.0,2.0,4.0,11043.0,34.0,12.0,177.0,210.0,683.0,691.0,627.0,22.0,144.0,59.0,27.0,0.7597473044419275,2012.0,13690.0,35.0,0
16297,0,2.0,0.0,2.0,4.0,8083.0,1409.0,14.0,945.0,931.0,789.0,1436.0,880.0,1434.0,736.0,189.0,328.0,0.3491526655930405,2017.0,18070.0,37.0,0
16298,0,1.0,0.0,1.0,1.0,5031.0,8297.0,19.0,127.0,610.0,1336.0,823.0,824.0,282.0,736.0,124.0,190.0,0.1684833543924547,2016.0,22069.0,68.0,1
16299,1,2.0,1.0,2.0,2.0,17729.0,4130.0,11.0,874.0,832.0,1910.5,892.0,1260.0,782.0,348.0,512.0,106.0,0.2543206142410392,2016.0,29531.0,52.0,1
16300,1,2.0,0.0,2.0,2.0,8923.0,427.0,7.0,202.0,151.0,483.0,563.0,526.0,766.0,28.0,435.0,54.0,0.3725911010845967,2021.0,12021.0,29.0,0
16301,0,2.0,0.0,0.0,2.0,15440.0,1053.0,7.0,750.0,375.0,392.0,1131.0,760.0,703.0,5.0,333.0,224.0,0.1251129754861392,2011.0,20942.0,60.0,1
16302,1,0.0,2.0,0.0,2.0,16035.0,582.0,7.0,633.0,226.0,236.0,714.0,814.0,1279.0,163.0,580.0,150.0,0.0489667125325751,2014.0,21262.0,31.0,1
16303,1,1.0,1.0,0.0,4.0,9414.0,1348.0,12.0,1448.0,828.0,118.0,259.0,158.0,2128.0,173.0,593.0,58.0,0.218543891256591,2017.0,16467.0,49.0,1
16304,1,3.0,1.0,1.0,4.0,2748.0,1840.0,15.0,1920.0,374.0,502.0,17.0,64.0,660.0,215.0,9.0,25.0,0.0917036058195373,2014.0,8349.0,51.0,1
16305,0,2.0,1.0,4.0,4.0,11669.0,301.0,7.0,1890.0,593.0,154.0,184.0,105.0,2189.0,101.0,338.0,181.0,0.0055429262020287,2015.0,17524.0,54.0,1
16306,0,2.0,1.0,1.0,4.0,22494.0,4626.0,8.0,359.0,898.0,573.0,659.0,296.0,1002.0,284.0,356.0,283.0,-0.0288052233931741,2003.0,31547.0,48.0,1
16307,0,1.0,2.0,1.0,4.0,33568.0,4030.0,11.0,119.0,620.0,1181.0,1620.0,1590.0,755.0,400.0,71.0,285.0,0.3369620898940554,2016.0,43954.0,71.0,1
16308,0,0.0,0.0,0.0,1.0,1176.0,8297.0,15.0,70.0,370.0,1224.0,660.0,279.0,65.0,736.0,102.0,210.0,0.4255685536943433,2018.0,19056.0,48.0,1
16309,1,1.0,1.0,0.0,4.0,14582.0,1635.0,12.0,492.0,671.0,371.0,945.0,226.0,719.0,6.0,354.0,213.0,0.4385850014598289,2016.0,20001.0,42.0,0
16311,1,1.0,0.0,2.0,1.0,5826.0,1658.0,18.0,471.0,453.0,401.0,81.0,77.0,1236.0,236.0,241.0,97.0,0.0669972023586146,2016.0,10209.0,79.0,1
16312,1,1.0,3.0,1.0,1.0,29079.0,2819.0,8.0,711.0,1205.0,500.0,1260.0,497.0,786.0,334.0,323.0,376.0,0.1867435204232103,2018.0,37514.0,53.0,1
16313,1,1.0,1.0,0.0,2.0,20023.0,1634.0,14.0,1034.0,564.0,232.0,946.0,457.0,661.0,132.0,241.0,142.0,0.1974296054015404,2006.0,25924.0,64.0,1
16314,1,1.0,1.0,1.0,3.0,14581.0,1277.0,9.0,318.0,867.0,429.0,680.0,729.0,1813.0,493.0,249.0,195.0,0.5160534611773177,2004.0,21436.0,64.0,1
16315,1,2.0,1.0,2.0,3.0,39047.0,4895.0,17.0,237.0,791.0,594.0,1296.0,511.0,2068.0,155.0,404.0,278.0,0.3275827482162046,2010.0,52666.0,65.0,1
16317,0,1.0,0.0,1.0,1.0,9869.0,8297.0,21.0,11.0,454.0,878.0,700.0,1199.0,45.0,736.0,360.0,46.0,0.0145056894265409,2016.0,27004.0,70.0,1
16318,0,1.0,1.0,0.0,2.0,27075.0,153.0,7.0,763.0,245.0,421.0,606.0,682.0,1098.0,218.0,176.0,159.0,0.2374612631088257,2014.0,31437.0,42.0,1
16319,1,0.0,1.0,0.0,4.0,17726.0,996.0,20.0,1253.0,173.0,156.0,1062.0,263.0,315.0,158.0,360.0,70.0,1.0,2020.0,22462.0,64.0,1
16320,1,1.0,1.0,1.0,5.0,11123.0,1265.0,7.0,1467.0,735.0,360.0,100.0,193.0,1511.0,199.0,201.0,133.0,0.2303464132588311,2021.0,17154.0,40.0,1
16322,1,0.0,1.0,0.0,1.0,17232.0,1261.0,12.0,734.0,225.0,379.0,664.0,946.0,945.0,92.0,500.0,120.0,0.0408173703760984,2008.0,22978.0,44.0,1
16323,0,1.0,0.0,1.0,3.0,19198.0,530.0,10.0,527.0,274.0,351.0,500.0,628.0,324.0,233.0,244.0,328.0,0.5700060752878022,2013.0,22809.0,51.0,0
16324,0,0.0,0.0,0.0,1.0,5327.0,8297.0,22.0,74.0,323.0,560.0,683.0,511.0,67.0,736.0,279.0,160.0,0.1716385625853823,2013.0,17997.0,33.0,1
16325,1,2.0,0.0,1.0,4.0,15834.0,430.0,9.0,1550.0,517.0,44.0,69.0,132.0,2207.0,193.0,496.0,56.0,0.242904298889961,2009.0,21472.0,74.0,1
16328,0,1.0,1.0,1.0,3.0,39047.0,247.0,14.0,342.0,762.0,477.0,1246.0,397.0,741.0,223.0,416.0,219.0,0.9516210192907124,2016.0,74307.0,78.0,1
16329,1,2.0,0.0,2.0,2.0,10606.0,15.0,11.0,155.0,166.0,318.0,429.0,511.0,324.0,86.0,181.0,31.0,0.5943275652720228,2025.0,12280.0,28.0,0
16330,1,3.0,3.0,1.0,3.0,15252.0,6182.0,12.0,1523.0,1062.0,1224.0,797.0,1114.0,852.0,552.0,536.0,348.0,0.2027971547169199,2016.0,29094.0,51.0,1
16334,0,2.0,2.0,3.0,2.0,22755.0,1394.0,18.0,1014.0,354.0,492.0,964.0,702.0,1313.0,87.0,452.0,144.0,0.2824621822918995,2021.0,29527.0,64.0,1
16335,0,0.0,0.0,0.0,2.0,11169.0,3286.0,21.0,7.0,495.0,1107.0,272.0,876.0,269.0,426.0,253.0,39.0,0.947779613547036,2029.0,18160.0,25.0,0
16336,0,1.0,1.0,0.0,4.0,28446.0,4107.0,14.0,278.0,949.0,972.0,1136.0,1260.0,2071.0,323.0,381.0,248.0,0.5473014081863199,2011.0,39923.0,59.0,1
16337,1,1.0,1.0,0.0,2.0,20930.0,533.0,9.0,1209.0,314.0,113.0,234.0,145.0,1653.0,107.0,739.5,151.0,0.137119842809039,2014.0,26237.0,74.0,1
16339,0,1.0,2.0,3.0,1.0,20639.0,1563.0,15.0,56.0,393.0,364.0,544.0,1231.0,911.0,149.0,459.0,27.0,0.468957717046399,2016.0,26309.0,73.0,1
16340,0,0.0,4.0,6.0,3.0,19147.0,5695.0,10.0,1612.0,1199.0,1844.0,1814.0,148.0,1508.0,498.0,42.0,393.0,0.3416264646117772,2006.0,33507.0,62.0,1
16341,1,1.0,0.0,0.0,2.0,7258.0,924.0,9.0,1338.0,1219.0,98.0,91.0,112.0,1963.0,78.0,627.0,222.0,0.2518386364761341,2013.0,13708.0,75.0,1
16342,0,1.0,3.0,0.0,4.0,6255.0,50.0,8.0,1360.0,587.0,20.0,41.0,97.0,2047.0,80.0,669.0,111.0,0.1475352739194385,2020.0,11206.0,76.0,1
16343,0,1.0,1.0,0.0,5.0,11584.0,329.0,16.0,893.0,131.0,54.0,682.0,219.0,26.0,107.0,235.0,3.0,0.275454938966237,2014.0,14260.0,79.0,1
16344,0,0.0,0.0,1.0,1.0,13505.0,3667.0,18.0,31.0,409.0,638.0,587.0,931.0,142.0,736.0,223.0,89.0,0.0632588245263185,2013.0,21434.0,44.0,1
16345,1,1.0,1.0,0.0,1.0,23571.0,218.0,17.0,2019.0,514.0,487.0,47.0,17.0,330.0,186.0,296.0,141.0,0.1466555708126272,2012.0,27685.0,60.0,1
16346,1,1.0,1.0,0.0,5.0,2082.0,569.0,19.0,1843.0,407.0,439.0,30.0,66.0,334.0,143.0,162.0,99.0,0.1376976455780683,2014.0,6075.0,43.0,1
16347,0,1.0,1.0,1.0,5.0,11044.0,2936.0,11.0,2077.0,208.0,362.0,729.0,83.0,1061.0,250.0,7.0,11.0,0.1047785319549183,2010.0,18028.0,58.0,1
16348,0,1.0,1.0,1.0,3.0,19603.0,303.0,9.0,2007.0,434.0,34.0,118.0,52.0,2237.5,223.0,282.0,131.0,0.3011037860667432,2017.0,25657.0,29.0,1
16349,0,1.0,0.0,0.0,6.0,12194.0,1452.0,22.0,462.0,648.0,752.0,460.0,429.0,608.0,233.0,357.0,51.0,0.0631278934619869,2016.0,17595.0,33.0,0
16350,1,2.0,0.0,2.0,1.0,6995.0,660.0,14.0,111.0,230.0,412.0,376.0,662.0,793.0,61.0,322.0,27.0,0.3244875746778128,2013.0,10622.0,34.0,0
16352,0,0.0,1.0,1.0,6.0,21846.0,2443.0,14.0,435.0,831.0,565.0,298.0,336.0,91.0,277.0,386.0,301.0,0.2978227537440896,2018.0,27508.0,26.0,0
16353,1,6.0,2.0,2.0,4.0,29531.0,3675.0,10.0,493.0,1238.5,1302.0,1667.0,1997.5,1105.0,122.0,428.0,19.0,0.1254579080623466,2020.0,41892.0,81.0,1
16354,0,1.0,1.0,0.0,2.0,32677.0,412.0,8.0,471.0,409.0,252.0,922.0,1504.0,1130.0,197.0,275.0,125.0,0.0811821388475992,2014.0,37778.0,83.0,1
16355,1,3.0,2.0,2.0,1.0,32812.0,4303.0,11.0,584.0,884.0,1360.0,1477.0,1212.0,1092.0,736.0,374.0,416.0,0.3018403877693996,2012.0,45012.0,85.0,1
16356,0,2.0,0.0,2.0,5.0,20369.0,1034.0,16.0,271.0,260.0,445.0,828.0,956.0,142.0,114.0,327.0,246.0,0.0398275794437811,2018.0,24419.0,67.0,0
16357,0,0.0,0.0,1.0,2.0,17917.0,407.0,19.0,204.0,79.0,172.0,659.0,22.0,35.0,324.0,259.0,102.0,0.5379657097114218,2021.0,20078.0,41.0,1
16359,1,1.0,1.0,1.0,1.0,2631.0,3277.0,23.0,1925.0,544.0,344.0,58.0,76.0,716.0,156.0,409.0,96.0,0.1755049564760124,2019.0,10136.0,78.0,1
16360,1,4.0,1.0,1.0,2.0,33371.0,4489.0,12.0,1079.0,530.0,1612.0,1915.0,1365.0,892.0,521.0,81.0,250.0,0.1478611653166511,2007.0,45855.0,44.0,1
16361,0,1.0,1.0,1.0,4.0,5337.0,1579.0,11.0,246.0,820.0,954.0,798.0,1549.0,658.0,325.0,385.0,277.0,0.5242356000017743,2011.0,12651.0,46.0,1
16362,0,1.0,0.0,2.0,3.0,7618.0,1807.0,11.0,209.0,186.0,551.0,141.0,320.0,223.0,127.0,158.0,23.0,0.2398902847695213,2018.0,11340.0,28.0,0
16363,0,0.0,0.0,1.0,1.0,10389.0,4535.0,21.0,116.0,382.0,1082.0,757.0,611.0,113.0,736.0,589.0,68.0,0.2813803591221044,2018.0,20244.0,71.0,1
16364,0,1.0,0.0,0.0,5.0,11516.0,1227.0,8.0,533.0,104.0,92.0,629.0,1076.0,615.0,339.0,316.0,399.0,0.5321529801266649,2012.0,16447.0,77.0,0
16365,1,0.0,1.0,2.0,3.0,20018.0,127.0,12.0,1721.0,590.0,47.0,167.0,110.0,1166.0,101.0,552.0,122.0,0.1990851709881961,2014.0,24599.0,64.0,1
16367,0,2.0,0.0,2.0,2.0,6393.0,551.0,7.0,324.0,119.0,588.0,583.0,398.0,575.0,82.0,194.0,79.0,0.2666582269918039,2015.0,9807.0,36.0,0
16368,1,3.0,0.0,0.0,4.0,2582.0,3502.0,18.0,174.0,173.0,1292.0,635.0,447.0,640.0,183.0,263.0,280.0,0.4490291422703183,2020.0,9891.0,25.0,0
16369,1,2.0,1.0,2.0,2.0,11514.0,897.0,8.0,471.0,247.0,784.0,600.0,451.0,165.0,128.0,63.0,28.0,0.2402150198429931,2016.0,14849.0,35.0,0
16370,0,1.0,2.0,0.0,5.0,12931.0,1065.0,8.0,1234.0,392.0,483.0,254.0,194.0,1767.0,23.0,480.0,152.0,0.1172382749516833,2016.0,18340.0,45.0,1
16371,0,0.0,0.0,1.0,3.0,8421.0,1388.0,16.0,416.0,202.0,97.0,267.0,120.0,1360.0,376.0,150.0,76.0,0.4269114017809465,2014.0,12797.0,29.0,0
16372,0,1.0,1.0,2.0,3.0,22389.0,376.0,12.0,513.0,166.0,88.0,1156.0,524.0,745.0,134.0,68.0,15.0,0.5678776220478999,2029.0,26159.0,25.0,1
16373,0,1.0,1.0,0.0,5.0,24250.0,2225.0,9.0,1969.0,226.0,379.0,63.0,42.0,77.0,318.0,374.0,92.0,0.095611128000206,2011.0,29923.0,51.0,1
16374,0,0.0,0.0,1.0,1.0,4858.0,7792.0,8.0,243.0,408.0,848.0,1090.0,332.0,87.0,736.0,739.5,93.0,0.248754940234783,2016.0,18615.0,64.0,1
16375,0,1.0,1.0,2.0,1.0,14086.0,8297.0,22.0,64.0,876.0,1088.0,692.0,1067.0,136.0,736.0,410.0,9.0,0.3970856627440726,2017.0,29285.0,37.0,1
16376,1,1.0,3.0,3.0,2.0,12108.0,1470.0,16.0,525.0,458.0,458.0,983.0,1168.0,620.0,236.0,555.0,131.0,0.3526643260984475,2007.0,17111.0,81.0,1
16377,0,1.0,1.0,1.0,3.0,16641.0,3042.0,12.0,1974.0,362.0,424.0,48.0,124.0,1098.0,319.0,318.0,41.0,0.0991496365734467,2016.0,24350.0,43.0,1
16380,1,1.0,1.0,2.0,1.0,12680.0,1878.0,13.0,1813.0,647.0,236.0,41.0,62.0,485.0,181.0,208.0,104.0,0.1087129334823596,2009.0,18231.0,56.0,1
16381,0,3.0,4.0,0.0,7.0,34327.0,5146.0,10.0,1323.0,763.0,1868.0,771.0,1997.5,1126.0,368.0,451.0,360.0,0.2509016512236716,2016.0,48196.0,37.0,1
16383,0,1.0,1.0,0.0,6.0,606.0,2465.0,9.0,389.0,213.0,413.0,1007.0,1079.0,598.0,322.0,95.0,372.0,0.3496909542902306,2021.0,7187.0,57.0,0
16384,0,1.0,1.0,1.0,3.0,2763.0,2219.0,12.0,471.0,591.0,664.0,1158.0,759.0,1649.0,423.0,305.0,341.0,0.6198196279977475,2015.0,10531.0,49.0,0
16386,0,0.0,0.0,1.0,5.0,5994.0,329.0,8.0,1146.0,136.0,117.0,561.0,243.0,355.0,150.0,411.0,78.0,0.50856591946344,2013.0,9442.0,84.0,1
16387,0,1.0,3.0,1.0,3.0,39047.0,1465.0,21.0,251.0,835.0,692.0,1263.0,635.0,1257.0,217.0,381.0,260.0,0.0473858744280709,2014.0,49109.0,46.0,1
16388,1,1.0,1.0,1.0,4.0,65.0,2548.0,22.0,437.0,946.0,908.0,819.0,819.0,1448.0,213.0,247.0,243.0,0.2102364669758265,2017.0,8450.0,85.0,1
16389,0,2.0,1.0,2.0,2.0,14198.0,127.0,14.0,1286.0,780.0,230.0,365.0,9.0,2237.5,223.0,342.0,186.0,0.1634570686634466,2018.0,19660.0,27.0,1
16390,1,2.0,0.0,2.0,2.0,10804.0,338.0,9.0,52.0,310.0,759.0,537.0,787.0,468.0,67.0,118.0,43.0,0.5265822784898634,2021.0,14240.0,36.0,0
16391,1,1.0,0.0,1.0,6.0,21802.0,118.0,8.0,828.0,178.0,490.0,490.0,643.0,376.0,336.0,319.0,212.0,0.1511914015799551,2021.0,25580.0,76.0,0
16392,0,0.0,0.0,0.0,1.0,5508.0,7052.0,21.0,120.0,573.0,791.0,715.0,743.0,13.0,736.0,509.0,99.0,0.4245720912547396,2015.0,18057.0,62.0,1
16393,1,0.0,1.0,0.0,3.0,39047.0,155.0,8.0,430.0,621.0,565.0,929.0,511.0,1935.0,736.0,327.0,157.0,0.8099178550995975,2015.0,52740.0,61.0,1
16394,0,1.0,1.0,1.0,6.0,2826.0,1916.0,12.0,527.0,144.0,438.0,371.0,467.0,562.0,155.0,591.0,113.0,0.5087683185569846,2016.0,7997.0,80.0,0
16395,0,0.0,0.0,1.0,3.0,17107.0,599.0,22.0,132.0,195.0,130.0,1172.0,374.0,504.0,45.0,406.0,7.0,1.0,2020.0,20664.0,48.0,1
16396,0,6.0,3.0,1.0,9.0,23907.0,5855.0,8.0,868.0,1238.5,1775.0,1118.0,1656.0,1211.0,352.0,382.0,296.0,0.2816923498238725,2013.0,38509.0,65.0,1
16397,1,1.0,1.0,0.0,1.0,36559.0,848.0,8.0,673.0,305.0,63.0,662.0,1040.0,803.0,37.0,694.0,218.0,0.0602236811624869,2020.0,41684.0,74.0,1
16399,0,2.0,1.0,2.0,2.0,10247.0,643.0,8.0,194.0,146.0,795.0,269.0,218.0,670.0,145.0,23.0,73.0,0.7169849417898566,2018.0,13350.0,31.0,0
16400,0,1.0,1.0,1.0,3.0,22569.0,4856.0,8.0,451.0,907.0,579.0,1062.0,1440.0,1595.0,274.0,371.0,365.0,-0.084210585095273,2010.0,34104.0,56.0,1
16401,0,1.0,0.0,0.0,4.0,9457.0,341.0,10.0,546.0,140.0,185.0,1133.0,321.0,532.0,223.0,305.0,36.0,0.756883678665293,2021.0,12960.0,59.0,1
16402,1,1.0,1.0,1.0,4.0,5960.0,2875.0,15.0,2290.125,376.0,461.0,78.0,101.0,560.0,158.0,172.0,48.0,0.1565894144832713,2017.0,13123.0,43.0,1
16403,1,1.0,1.0,1.0,5.0,15204.0,1956.0,15.0,471.0,18.0,531.0,276.0,515.0,843.0,223.0,203.0,214.0,0.8248765790117661,2015.0,19546.0,67.0,0
16404,1,1.0,0.0,1.0,4.0,13103.0,308.0,20.0,66.0,268.0,595.0,609.0,451.0,349.0,127.0,524.0,139.0,0.7928700303347972,2016.0,16400.0,57.0,0
16405,0,1.0,0.0,1.0,3.0,4156.0,1012.0,14.0,372.0,107.0,208.0,450.0,279.0,641.0,498.0,623.0,55.0,1.0,2021.0,8346.0,73.0,1
16406,1,1.0,1.0,0.0,2.0,7334.0,1740.0,16.0,1958.0,317.0,284.0,46.0,9.0,741.0,207.0,227.0,2.0,0.1258480186209854,2018.0,12863.0,40.0,1
16408,0,0.0,1.0,0.0,2.0,16179.0,233.0,9.0,671.0,335.0,393.0,829.0,511.0,1115.0,118.0,498.0,150.0,0.0254056791022352,2011.0,20371.0,50.0,1
16409,1,1.0,1.0,0.0,3.0,4610.0,93.0,8.0,349.0,211.0,185.0,635.0,511.0,278.0,232.0,463.0,46.0,0.5464889539863526,2004.0,7056.0,42.0,1
16412,1,1.0,1.0,1.0,5.0,39047.0,5024.0,11.0,327.0,733.0,857.0,771.0,4.0,390.0,276.0,527.0,375.0,0.3539853896846389,2011.0,75397.0,46.0,1
16413,0,1.0,0.0,1.0,2.0,8401.0,918.0,18.0,983.0,169.0,104.0,724.0,160.0,588.0,121.0,252.0,21.0,1.0,2021.0,12420.0,79.0,1
16414,1,1.0,1.0,1.0,3.0,12519.0,1603.0,14.0,437.0,961.0,872.0,1183.0,884.0,1309.0,365.0,186.0,237.0,0.2394492208095545,2013.0,20319.0,35.0,1
16415,0,2.0,1.0,2.0,1.0,13239.0,637.0,9.0,186.0,213.0,769.0,148.0,434.0,554.0,158.0,310.0,38.0,0.3274293370382466,2015.0,16648.0,29.0,0
16418,1,0.0,0.0,1.0,6.0,26635.0,1145.0,14.0,577.0,400.0,492.0,175.0,999.0,676.0,204.0,375.0,164.0,0.5119438137111223,2013.0,31678.0,44.0,0
16420,1,6.0,1.0,1.0,4.0,30717.0,6868.0,12.0,514.0,1083.0,1258.0,1488.0,1217.0,1289.0,344.0,144.0,308.0,0.4376208675791987,2010.0,44922.0,50.0,1
16424,0,1.0,1.0,1.0,1.0,15601.0,1799.0,9.0,1854.0,394.0,427.0,45.0,40.0,23.0,245.0,169.0,86.0,0.1961080056629781,2014.0,20597.0,79.0,1
16426,1,1.0,1.0,0.0,1.0,21652.0,2938.0,9.0,2290.125,667.0,413.0,47.0,59.0,835.0,154.0,186.0,117.0,0.1092091284095295,2020.0,29382.0,37.0,1
16428,0,1.0,1.0,0.0,3.0,16657.0,3899.0,12.0,2280.0,364.0,65.0,47.0,91.0,894.0,147.0,200.0,111.0,0.2631806403148378,2014.0,24644.0,52.0,1
